File_name,Plate_in_file,row_A_antigen,row_B_antigen ,row_C_antigen,row_D_antigen,row_E_antigen,row_F_antigen,row_G_antigen,row_H_antigen,row_A_sample ,row_B_sample,row_C_sample ,row_D_sample,row_E_sample ,row_F_sample,row_G_sample ,row_H_sample,format,p24-file
2019-10-22 Young-new- ag-set-3  L43-44-45-46-47-48.txt,6,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L48,L48,L48,L48,L48,L48,L48,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L43,L43,L43,L43,L43,L43,L43,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L44,L44,L44,L44,L44,L44,L44,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L45,L45,L45,L45,L45,L45,L45,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L46,L46,L46,L46,L46,L46,L46,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L47,L47,L47,L47,L47,L47,L47,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-22 LRK new-ag-set-2 L43-44-45-46-47-48.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L48,L48,L48,L48,L48,L48,L48,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L37,L37,L37,L37,L37,L37,L37,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L38,L38,L38,L38,L38,L38,L38,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L39,L39,L39,L39,L39,L39,L39,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L40,L40,L40,L40,L40,L40,L40,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L41,L41,L41,L41,L41,L41,L41,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-18 LRK new-ag-set-2 L37-38-39-40-41-42.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L42,L42,L42,L42,L42,L42,L42,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L31,L31,L31,L31,L31,L31,L31,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L32,L32,L32,L32,L32,L32,L32,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L33,L33,L33,L33,L33,L33,L33,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L34,L34,L34,L34,L34,L34,L34,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L35,L35,L35,L35,L35,L35,L35,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-16 LRK new-ag-set-2 L31-32-33-34-35-36.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L36,L36,L36,L36,L36,L36,L36,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L25,L25,L25,L25,L25,L25,L25,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L26,L26,L26,L26,L26,L26,L26,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L27,L27,L27,L27,L27,L27,L27,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L28,L28,L28,L28,L28,L28,L28,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L29,L29,L29,L29,L29,L29,L29,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-15 LRK new-ag-set-2 L25-26-27-28-29-30.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L30,L30,L30,L30,L30,L30,L30,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L43,L43,L43,L43,L43,L43,L43,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L44,L44,L44,L44,L44,L44,L44,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L45,L45,L45,L45,L45,L45,L45,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L46,L46,L46,L46,L46,L46,L46,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L47,L47,L47,L47,L47,L47,L47,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-11 LRK new-ag-set-1 L43-44-45-46-47-48.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L48,L48,L48,L48,L48,L48,L48,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L31,L31,L31,L31,L31,L31,L31,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L32,L32,L32,L32,L32,L32,L32,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L33,L33,L33,L33,L33,L33,L33,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L34,L34,L34,L34,L34,L34,L34,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L35,L35,L35,L35,L35,L35,L35,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-10 REDO LRK new-ag-set-1 L31-32-33-34-35-36.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L36,L36,L36,L36,L36,L36,L36,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L37,L37,L37,L37,L37,L37,L37,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L38,L38,L38,L38,L38,L38,L38,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L39,L39,L39,L39,L39,L39,L39,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L40,L40,L40,L40,L40,L40,L40,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L41,L41,L41,L41,L41,L41,L41,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-09 LRK new-ag-set-1 L37-38-39-40-41-42.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L42,L42,L42,L42,L42,L42,L42,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L25,L25,L25,L25,L25,L25,L25,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L26,L26,L26,L26,L26,L26,L26,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L27,L27,L27,L27,L27,L27,L27,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L28,L28,L28,L28,L28,L28,L28,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L29,L29,L29,L29,L29,L29,L29,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-04 LRK new-ag-set-1 L25-26-27-28-29-30.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L30,L30,L30,L30,L30,L30,L30,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,1,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L4,L4,L4,L4,L4,L4,L4,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,2,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L5,L5,L5,L5,L5,L5,L5,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,3,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L6,L6,L6,L6,L6,L6,L6,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,4,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L4,L4,L4,L4,L4,L4,L4,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,5,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L5,L5,L5,L5,L5,L5,L5,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-10-01 REDO 2 Lyanna ag set 3 L4-L5-L6 set 4 L4-L5-L6.txt,6,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L6,L6,L6,L6,L6,L6,L6,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L4,L4,L4,L4,L4,L4,L4,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L5,L5,L5,L5,L5,L5,L5,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L6,L6,L6,L6,L6,L6,L6,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L4,L4,L4,L4,L4,L4,L4,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L5,L5,L5,L5,L5,L5,L5,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-20 REDO Young ag set 1 L4-5-6 set 2 L4-5-6.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L6,L6,L6,L6,L6,L6,L6,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L1,L1,L1,L1,L1,L1,L1,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L2,L2,L2,L2,L2,L2,L2,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L3,L3,L3,L3,L3,L3,L3,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L1,L1,L1,L1,L1,L1,L1,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L2,L2,L2,L2,L2,L2,L2,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L3,L3,L3,L3,L3,L3,L3,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,7,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L1,L1,L1,L1,L1,L1,L1,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,8,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L2,L2,L2,L2,L2,L2,L2,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,9,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L3,L3,L3,L3,L3,L3,L3,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,10,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L1,L1,L1,L1,L1,L1,L1,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,11,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L2,L2,L2,L2,L2,L2,L2,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-09-18 REDO Young ag set 1 L1-2-3 set 2 L1-2-3 set 3 L1-2-3 set 4 L1 L2 L3.txt,12,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L3,L3,L3,L3,L3,L3,L3,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,1,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L19,L19,L19,L19,L19,L19,L19,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,2,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L20,L20,L20,L20,L20,L20,L20,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,3,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L21,L21,L21,L21,L21,L21,L21,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,4,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L22,L22,L22,L22,L22,L22,L22,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,5,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L23,L23,L23,L23,L23,L23,L23,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,6,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L24,L24,L24,L24,L24,L24,L24,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,7,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L19,L19,L19,L19,L19,L19,L19,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,8,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L20,L20,L20,L20,L20,L20,L20,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,9,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L21,L21,L21,L21,L21,L21,L21,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,10,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L22,L22,L22,L22,L22,L22,L22,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,11,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L23,L23,L23,L23,L23,L23,L23,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-26 ag set 3 set 4 L19 20 21 22 23 24.txt,12,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L24,L24,L24,L24,L24,L24,L24,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,1,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L13,L13,L13,L13,L13,L13,L13,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,2,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L14,L14,L14,L14,L14,L14,L14,onesample-seventantigens-3rep,neg-pos-concentrations.txt
